,fecha,temperatura_max,temperatura_med,temperatura_min,rocio_max,rocio_med,rocio_min,humedad_max,humedad_med,humedad_min,presion_max,presion_med,presion_min,visibilidad_max,visibilidad_med,visibilidad_min,viento_max,viento_med,racha_viento_max,precipitacion,nubes,viento_dir,ind_lluvia,ind_nieve,ind_truenos,ind_niebla,ind_granizo
153,1997-06-03,24.0,17.0,11.0,12.0,10.0,8.0,94.0,62.0,38.0,1018,1016,1012,10.0,10.0,9.0,11,5,,0.0,4.0,S,0,0,0,0,0
154,1997-06-04,19.0,17.0,14.0,14.0,12.0,10.0,94.0,74.0,64.0,1012,1010,1006,10.0,10.0,7.0,29,8,,0.0,6.0,S,1,0,0,0,0
155,1997-06-05,20.0,16.0,12.0,15.0,11.0,9.0,94.0,79.0,56.0,1012,1009,1008,10.0,9.0,1.0,26,14,,0.0,5.0,SW,1,0,0,0,0
156,1997-06-06,25.0,20.0,15.0,15.0,13.0,10.0,77.0,66.0,47.0,1014,1013,1012,10.0,10.0,10.0,26,11,40.0,0.0,4.0,S,0,0,0,0,0
157,1997-06-07,26.0,20.0,15.0,14.0,12.0,8.0,82.0,61.0,39.0,1017,1014,1012,10.0,10.0,10.0,26,10,48.0,0.0,4.0,SW,0,0,0,0,0
158,1997-06-08,27.0,19.0,11.0,12.0,10.0,8.0,88.0,56.0,32.0,1020,1019,1017,10.0,10.0,10.0,10,3,26.0,0.0,4.0,SW,0,0,0,0,0
159,1997-06-09,31.0,22.0,14.0,15.0,13.0,10.0,82.0,55.0,33.0,1020,1018,1015,10.0,10.0,10.0,19,5,35.0,0.0,4.0,SW,0,0,0,0,0
160,1997-06-10,28.0,23.0,19.0,15.0,13.0,10.0,68.0,51.0,39.0,1016,1015,1012,10.0,10.0,10.0,27,11,,0.0,4.0,SW,0,0,0,0,0
161,1997-06-11,27.0,22.0,17.0,13.0,12.0,8.0,73.0,52.0,36.0,1016,1015,1014,10.0,10.0,10.0,26,16,26.0,0.0,2.0,SW,0,0,0,0,0
162,1997-06-12,28.0,21.0,14.0,14.0,11.0,7.0,88.0,52.0,26.0,1014,1013,1011,10.0,10.0,10.0,16,5,34.0,0.0,3.0,SW,0,0,0,0,0
163,1997-06-13,29.0,22.0,16.0,14.0,12.0,9.0,72.0,50.0,35.0,1012,1011,1010,10.0,10.0,10.0,32,13,53.0,0.0,1.0,SW,0,0,0,0,0
164,1997-06-14,30.0,24.0,18.0,15.0,13.0,7.0,73.0,50.0,32.0,1016,1015,1012,10.0,10.0,10.0,19,10,,0.0,3.0,W,0,0,0,0,0
165,1997-06-15,30.0,23.0,16.0,14.0,12.0,8.0,60.0,46.0,35.0,1018,1017,1016,10.0,10.0,10.0,27,10,35.0,0.0,2.0,SW,0,0,0,0,0
166,1997-06-16,28.0,21.0,14.0,12.0,9.0,5.0,77.0,47.0,32.0,1017,1016,1015,10.0,10.0,10.0,26,6,37.0,0.0,1.0,NW,0,0,0,0,0
167,1997-06-17,24.0,19.0,14.0,13.0,9.0,5.0,67.0,53.0,42.0,1018,1017,1015,10.0,10.0,10.0,13,5,,0.0,5.0,N,1,0,0,0,0
168,1997-06-18,26.0,20.0,15.0,15.0,12.0,9.0,83.0,61.0,44.0,1017,1016,1014,10.0,10.0,7.0,21,10,,0.0,3.0,NE,1,0,1,0,0
169,1997-06-19,28.0,21.0,14.0,14.0,11.0,5.0,94.0,59.0,32.0,1016,1014,1012,10.0,10.0,10.0,16,3,27.0,0.0,3.0,W,0,0,0,0,0
170,1997-06-20,30.0,21.0,12.0,11.0,9.0,6.0,77.0,47.0,29.0,1014,1012,1009,10.0,10.0,10.0,26,6,42.0,0.0,1.0,W,0,0,0,0,0
171,1997-06-21,28.0,22.0,16.0,14.0,12.0,8.0,68.0,48.0,36.0,1011,1010,1008,10.0,10.0,10.0,37,14,55.0,0.0,2.0,W,0,0,0,0,0
172,1997-06-22,25.0,20.0,15.0,10.0,8.0,5.0,59.0,47.0,32.0,1016,1014,1011,10.0,10.0,10.0,26,16,,0.0,3.0,W,0,0,0,0,0
173,1997-06-23,28.0,19.0,11.0,10.0,8.0,5.0,67.0,46.0,32.0,1018,1017,1015,10.0,10.0,10.0,11,3,,0.0,1.0,NE,0,0,0,0,0
174,1997-06-24,30.0,22.0,15.0,15.0,11.0,7.0,63.0,47.0,33.0,1019,1017,1014,10.0,10.0,10.0,14,6,26.0,0.0,2.0,N,0,0,0,0,0
175,1997-06-25,33.0,24.0,15.0,13.0,10.0,7.0,59.0,41.0,29.0,1015,1013,1008,10.0,10.0,10.0,29,10,40.0,0.0,1.0,W,0,0,0,0,0
176,1997-06-26,29.0,22.0,16.0,15.0,11.0,7.0,59.0,45.0,34.0,1010,1006,1002,10.0,10.0,10.0,29,10,29.0,0.0,3.0,NW,0,0,0,0,0
177,1997-06-27,24.0,19.0,15.0,10.0,8.0,5.0,55.0,46.0,38.0,1005,1003,1002,10.0,10.0,10.0,24,14,,0.0,4.0,N,0,0,0,0,0
178,1997-06-28,19.0,16.0,13.0,8.0,7.0,5.0,72.0,57.0,43.0,1009,1005,1002,10.0,10.0,8.0,37,11,61.0,0.0,5.0,NW,1,0,0,0,0
179,1997-06-29,20.0,16.0,12.0,9.0,8.0,7.0,72.0,57.0,46.0,1014,1011,1009,10.0,10.0,10.0,21,13,,0.0,4.0,W,0,0,0,0,0
180,1997-06-30,24.0,17.0,11.0,9.0,8.0,6.0,76.0,51.0,36.0,1015,1014,1013,10.0,10.0,10.0,23,11,32.0,0.0,2.0,W,0,0,0,0,0
181,1997-07-01,22.0,17.0,12.0,13.0,9.0,6.0,77.0,60.0,46.0,1015,1013,1012,10.0,10.0,9.0,26,5,,0.0,5.0,SW,1,0,0,0,0
182,1997-07-02,22.0,18.0,15.0,15.0,11.0,7.0,94.0,69.0,43.0,1016,1012,1010,10.0,9.0,3.0,23,10,,0.0,6.0,SW,1,0,0,0,0
183,1997-07-03,23.0,16.0,8.0,10.0,7.0,4.0,93.0,55.0,31.0,1018,1017,1016,10.0,10.0,10.0,23,8,,0.0,3.0,W,0,0,0,0,0
184,1997-07-04,24.0,17.0,10.0,8.0,6.0,4.0,76.0,48.0,34.0,1024,1021,1019,10.0,10.0,10.0,14,3,,0.0,5.0,N,0,0,0,0,0
185,1997-07-05,26.0,18.0,11.0,10.0,8.0,5.0,76.0,50.0,34.0,1027,1026,1024,10.0,10.0,10.0,19,10,,0.0,1.0,E,0,0,0,0,0
186,1997-07-06,31.0,21.0,12.0,12.0,9.0,7.0,72.0,48.0,30.0,1027,1025,1021,,,,21,13,,0.0,,NE,0,0,0,0,0
187,1997-07-07,33.0,23.0,14.0,17.0,11.0,7.0,67.0,44.0,27.0,1023,1021,1017,10.0,10.0,10.0,11,6,,0.0,1.0,E,0,0,0,0,0
188,1997-07-08,33.0,24.0,16.0,15.0,12.0,7.0,64.0,42.0,31.0,1019,1016,1012,10.0,10.0,8.0,14,8,,0.0,5.0,NE,1,0,1,0,0
189,1997-07-09,28.0,23.0,18.0,15.0,14.0,12.0,83.0,60.0,42.0,1015,1014,1012,10.0,10.0,7.0,32,10,19.0,0.0,3.0,NE,1,0,1,0,0
190,1997-07-10,28.0,20.0,13.0,14.0,12.0,11.0,94.0,60.0,37.0,1017,1015,1014,10.0,10.0,10.0,23,6,,0.0,4.0,N,1,0,1,0,0
191,1997-07-11,30.0,22.0,14.0,13.0,12.0,9.0,88.0,52.0,33.0,1019,1017,1016,10.0,10.0,10.0,13,8,,0.0,2.0,N,0,0,0,0,0
192,1997-07-12,33.0,23.0,14.0,15.0,12.0,9.0,77.0,47.0,29.0,1017,1015,1012,10.0,10.0,10.0,16,5,,0.0,2.0,SW,0,0,0,0,0
193,1997-07-13,34.0,28.0,22.0,16.0,13.0,10.0,53.0,40.0,30.0,1016,1014,1013,10.0,10.0,10.0,23,11,,0.0,2.0,S,0,0,0,0,0
194,1997-07-14,35.0,27.0,19.0,16.0,13.0,9.0,53.0,41.0,32.0,1020,1017,1015,10.0,10.0,10.0,27,13,,0.0,3.0,SE,0,0,0,0,0
195,1997-07-15,33.0,24.0,17.0,18.0,15.0,10.0,94.0,52.0,30.0,1020,1017,1013,10.0,10.0,7.0,48,14,64.0,0.0,6.0,S,1,0,1,0,0
196,1997-07-16,28.0,22.0,16.0,16.0,13.0,10.0,94.0,64.0,32.0,1019,1016,1014,10.0,10.0,4.0,19,5,,0.0,4.0,NW,1,0,1,0,0
197,1997-07-17,28.0,22.0,17.0,13.0,12.0,11.0,72.0,52.0,37.0,1019,1017,1016,10.0,10.0,10.0,23,6,,0.0,3.0,NE,0,0,0,0,0
198,1997-07-18,37.0,27.0,17.0,13.0,11.0,8.0,59.0,39.0,24.0,1020,1019,1016,10.0,10.0,10.0,21,11,,0.0,2.0,NE,0,0,0,0,0
199,1997-07-19,35.0,26.0,16.0,15.0,9.0,5.0,59.0,39.0,22.0,1022,1020,1018,10.0,10.0,10.0,19,10,,0.0,1.0,N,0,0,0,0,0
200,1997-07-20,35.0,26.0,16.0,16.0,11.0,6.0,63.0,42.0,28.0,1020,1018,1015,10.0,10.0,10.0,16,6,,0.0,3.0,N,0,0,0,0,0
201,1997-07-21,35.0,27.0,18.0,17.0,14.0,8.0,68.0,45.0,31.0,1016,1014,1011,10.0,10.0,9.0,16,5,,0.0,2.0,S,1,0,1,0,0
202,1997-07-22,30.0,24.0,18.0,18.0,15.0,13.0,88.0,64.0,37.0,1016,1014,1012,10.0,9.0,5.0,29,8,48.0,0.0,5.0,N,1,0,1,0,0
203,1997-07-23,30.0,23.0,16.0,17.0,14.0,12.0,94.0,62.0,35.0,1019,1017,1015,10.0,10.0,7.0,35,10,55.0,0.0,5.0,NE,1,0,1,0,0
204,1997-07-24,31.0,23.0,16.0,14.0,12.0,10.0,82.0,54.0,31.0,1023,1021,1020,10.0,10.0,10.0,14,5,,0.0,3.0,N,0,0,0,0,0
205,1997-07-25,36.0,26.0,16.0,14.0,13.0,9.0,77.0,45.0,25.0,1024,1023,1021,10.0,10.0,10.0,13,3,,0.0,1.0,N,0,0,0,0,0
206,1997-07-26,37.0,27.0,17.0,15.0,12.0,8.0,63.0,38.0,24.0,1023,1022,1019,10.0,10.0,10.0,10,3,,0.0,2.0,N,0,0,0,0,0
207,1997-07-27,34.0,27.0,19.0,19.0,12.0,9.0,65.0,42.0,24.0,1021,1020,1018,10.0,10.0,10.0,26,8,,0.0,4.0,N,1,0,1,0,0
208,1997-07-28,36.0,27.0,19.0,16.0,12.0,9.0,65.0,40.0,26.0,1020,1019,1016,10.0,10.0,7.0,23,6,,0.0,4.0,E,1,0,1,0,0
209,1997-07-29,36.0,27.0,18.0,17.0,14.0,12.0,78.0,50.0,27.0,1022,1019,1017,10.0,10.0,10.0,37,11,40.0,0.0,5.0,NE,0,0,1,0,0
210,1997-07-30,36.0,29.0,22.0,16.0,13.0,11.0,57.0,42.0,27.0,1020,1019,1017,10.0,10.0,10.0,23,6,,0.0,4.0,E,0,0,1,0,0
211,1997-07-31,36.0,32.0,28.0,14.0,13.0,9.0,42.0,30.0,25.0,1021,1019,1017,10.0,10.0,10.0,10,6,,0.0,3.0,E,0,0,0,0,0
212,1997-08-01,38.0,29.0,20.0,17.0,13.0,9.0,83.0,40.0,24.0,1018,1016,1013,10.0,10.0,10.0,10,3,,0.0,1.0,N,0,0,0,0,0
213,1997-08-02,39.0,29.0,20.0,15.0,12.0,9.0,52.0,34.0,21.0,1017,1015,1013,10.0,10.0,10.0,16,8,,0.0,2.0,N,0,0,0,0,0
214,1997-08-03,38.0,29.0,21.0,15.0,12.0,10.0,49.0,34.0,22.0,1017,1015,1013,10.0,10.0,10.0,21,8,,0.0,1.0,NW,0,0,1,0,0
215,1997-08-04,34.0,27.0,20.0,18.0,14.0,11.0,83.0,52.0,26.0,1017,1015,1013,10.0,10.0,7.0,23,8,,0.0,3.0,E,1,0,1,0,0
216,1997-08-05,32.0,24.0,18.0,18.0,13.0,7.0,88.0,51.0,22.0,1016,1015,1013,10.0,10.0,10.0,26,8,,0.0,2.0,SW,0,0,0,0,0
217,1997-08-06,29.0,22.0,15.0,10.0,8.0,5.0,67.0,39.0,23.0,1015,1013,1011,10.0,10.0,10.0,24,8,,0.0,1.0,W,0,0,0,0,0
218,1997-08-07,29.0,22.0,16.0,10.0,8.0,5.0,59.0,39.0,28.0,1013,1012,1011,10.0,10.0,10.0,16,6,,0.0,2.0,SW,0,0,0,0,0
219,1997-08-08,28.0,22.0,17.0,18.0,12.0,5.0,88.0,57.0,38.0,1017,1015,1012,10.0,10.0,9.0,37,6,,0.0,6.0,E,1,0,1,0,0
220,1997-08-09,32.0,24.0,17.0,16.0,14.0,12.0,83.0,55.0,29.0,1018,1017,1015,10.0,10.0,10.0,10,5,,0.0,3.0,SE,0,0,0,0,0
221,1997-08-10,28.0,23.0,19.0,16.0,13.0,9.0,83.0,54.0,32.0,1017,1016,1013,10.0,10.0,8.0,24,6,,0.0,5.0,SW,1,0,1,0,0
222,1997-08-11,30.0,22.0,14.0,14.0,10.0,8.0,88.0,47.0,25.0,1022,1019,1016,10.0,10.0,10.0,16,6,,0.0,3.0,SE,0,0,0,0,0
223,1997-08-12,33.0,24.0,15.0,11.0,9.0,8.0,67.0,42.0,23.0,1023,1022,1020,10.0,10.0,10.0,13,3,,0.0,1.0,SE,0,0,0,0,0
224,1997-08-13,36.0,26.0,16.0,14.0,10.0,7.0,59.0,36.0,23.0,1024,1023,1021,,,,10,6,,0.0,,SE,0,0,0,0,0
225,1997-08-14,37.0,28.0,19.0,16.0,12.0,9.0,68.0,39.0,25.0,1024,1022,1019,10.0,10.0,10.0,16,6,,0.0,1.0,SE,0,0,0,0,0
226,1997-08-15,37.0,28.0,19.0,14.0,12.0,9.0,64.0,37.0,24.0,1021,1020,1016,10.0,10.0,9.0,34,10,55.0,0.0,4.0,SE,0,0,1,0,0
227,1997-08-16,35.0,27.0,19.0,14.0,12.0,11.0,68.0,40.0,25.0,1020,1018,1016,10.0,10.0,10.0,23,11,,0.0,2.0,NW,0,0,0,0,0
228,1997-08-17,35.0,28.0,21.0,15.0,12.0,10.0,56.0,37.0,24.0,1020,1018,1016,10.0,10.0,10.0,16,6,34.0,0.0,3.0,S,0,0,0,0,0
229,1997-08-18,35.0,28.0,20.0,15.0,12.0,8.0,68.0,40.0,22.0,1019,1018,1016,10.0,10.0,10.0,14,6,37.0,0.0,4.0,SW,0,0,0,0,0
230,1997-08-19,36.0,27.0,18.0,16.0,12.0,8.0,60.0,37.0,23.0,1018,1017,1015,10.0,10.0,10.0,16,5,24.0,0.0,1.0,W,0,0,0,0,0
231,1997-08-20,37.0,28.0,19.0,15.0,11.0,7.0,49.0,34.0,22.0,1018,1016,1014,10.0,10.0,10.0,23,5,40.0,0.0,2.0,NW,0,0,0,0,0
232,1997-08-21,36.0,29.0,22.0,16.0,13.0,9.0,61.0,39.0,23.0,1019,1017,1016,10.0,10.0,10.0,23,8,,0.0,2.0,SE,0,0,0,0,0
233,1997-08-22,36.0,27.0,19.0,15.0,13.0,10.0,68.0,38.0,25.0,1022,1020,1018,10.0,10.0,10.0,14,6,,0.0,3.0,SE,0,0,0,0,0
234,1997-08-23,35.0,29.0,23.0,17.0,15.0,12.0,69.0,47.0,30.0,1020,1018,1016,10.0,10.0,8.0,40,6,50.0,0.0,4.0,S,1,0,0,0,0
235,1997-08-24,32.0,27.0,22.0,17.0,13.0,8.0,73.0,46.0,31.0,1018,1016,1013,10.0,10.0,10.0,19,6,,0.0,4.0,SE,0,0,0,0,0
236,1997-08-25,25.0,22.0,19.0,18.0,14.0,12.0,94.0,66.0,47.0,1015,1014,1013,10.0,10.0,5.0,27,11,47.0,0.0,6.0,S,1,0,1,0,0
237,1997-08-26,29.0,23.0,18.0,15.0,11.0,3.0,83.0,53.0,24.0,1015,1014,1012,10.0,10.0,7.0,37,10,,0.0,3.0,S,0,0,0,0,0
238,1997-08-27,28.0,22.0,16.0,13.0,7.0,3.0,77.0,42.0,27.0,1014,1013,1011,10.0,10.0,7.0,34,18,52.0,0.0,5.0,SW,1,0,0,0,0
239,1997-08-28,23.0,18.0,14.0,13.0,4.0,1.0,77.0,42.0,25.0,1023,1017,1012,10.0,10.0,10.0,37,21,48.0,0.0,3.0,W,1,0,0,0,0
240,1997-08-29,27.0,18.0,9.0,6.0,3.0,0.0,71.0,39.0,21.0,1025,1024,1022,10.0,10.0,10.0,21,8,,0.0,1.0,SW,0,0,0,0,0
241,1997-08-30,32.0,22.0,12.0,7.0,4.0,1.0,58.0,33.0,18.0,1023,1021,1017,,,,14,5,,0.0,,S,0,0,0,0,0
242,1997-08-31,31.0,22.0,13.0,10.0,7.0,3.0,51.0,36.0,25.0,1019,1017,1015,10.0,10.0,10.0,19,5,,0.0,4.0,SW,0,0,0,0,0
243,1997-09-01,28.0,22.0,16.0,13.0,8.0,6.0,52.0,41.0,30.0,1020,1015,1013,10.0,10.0,10.0,23,8,40.0,0.0,2.0,NW,0,0,0,0,0
244,1997-09-02,27.0,20.0,14.0,7.0,6.0,5.0,59.0,40.0,28.0,1022,1021,1020,10.0,10.0,10.0,14,8,,0.0,1.0,NE,0,0,0,0,0
245,1997-09-03,32.0,21.0,11.0,11.0,7.0,3.0,58.0,38.0,22.0,1022,1020,1018,,,,10,5,,0.0,,W,0,0,0,0,0
246,1997-09-04,34.0,23.0,13.0,12.0,7.0,4.0,54.0,36.0,21.0,1021,1020,1018,,,,11,3,,0.0,,E,0,0,0,0,0
247,1997-09-05,35.0,25.0,15.0,15.0,9.0,5.0,52.0,37.0,23.0,1021,1019,1017,10.0,10.0,10.0,14,6,,0.0,1.0,NW,0,0,0,0,0
248,1997-09-06,34.0,26.0,18.0,14.0,11.0,7.0,56.0,40.0,28.0,1020,1019,1017,10.0,10.0,10.0,24,6,,0.0,2.0,SE,0,0,0,0,0
249,1997-09-07,32.0,23.0,16.0,13.0,11.0,6.0,68.0,42.0,24.0,1025,1023,1021,10.0,10.0,10.0,11,6,,0.0,1.0,SE,0,0,0,0,0
250,1997-09-08,34.0,24.0,16.0,14.0,9.0,6.0,59.0,39.0,26.0,1025,1023,1021,10.0,10.0,10.0,14,5,,0.0,2.0,W,0,0,0,0,0
251,1997-09-09,34.0,26.0,17.0,13.0,10.0,7.0,56.0,38.0,24.0,1023,1021,1019,10.0,10.0,10.0,14,5,,0.0,1.0,SE,0,0,0,0,0
252,1997-09-10,34.0,24.0,16.0,13.0,9.0,6.0,63.0,39.0,23.0,1020,1018,1016,10.0,10.0,10.0,13,3,,0.0,1.0,SW,0,0,0,0,0
253,1997-09-11,35.0,26.0,16.0,11.0,8.0,5.0,52.0,35.0,21.0,1017,1015,1012,,,,23,6,,0.0,,W,0,0,0,0,0
254,1997-09-12,32.0,23.0,16.0,13.0,9.0,5.0,52.0,38.0,29.0,1016,1014,1013,10.0,10.0,10.0,26,10,,0.0,2.0,W,0,0,0,0,0
255,1997-09-13,27.0,23.0,20.0,13.0,11.0,9.0,53.0,46.0,36.0,1018,1016,1014,10.0,10.0,10.0,23,10,,0.0,4.0,W,0,0,0,0,0
256,1997-09-14,28.0,22.0,16.0,14.0,12.0,11.0,72.0,56.0,39.0,1021,1019,1017,10.0,10.0,10.0,16,3,,0.0,4.0,N,0,0,0,0,0
257,1997-09-15,28.0,22.0,16.0,14.0,12.0,10.0,77.0,55.0,36.0,1021,1020,1018,10.0,10.0,10.0,26,5,,0.0,4.0,NE,0,0,0,0,0
258,1997-09-16,29.0,22.0,15.0,13.0,11.0,9.0,77.0,51.0,32.0,1023,1021,1019,10.0,10.0,10.0,16,5,,0.0,3.0,E,0,0,0,0,0
259,1997-09-17,28.0,21.0,14.0,12.0,11.0,10.0,77.0,50.0,34.0,1023,1022,1020,10.0,10.0,10.0,16,6,,0.0,3.0,S,0,0,0,0,0
260,1997-09-18,29.0,21.0,14.0,13.0,10.0,6.0,72.0,48.0,28.0,1025,1023,1021,10.0,10.0,10.0,14,5,,0.0,1.0,S,0,0,0,0,0
261,1997-09-19,30.0,22.0,14.0,13.0,9.0,6.0,67.0,45.0,28.0,1024,1022,1020,10.0,10.0,10.0,11,5,,0.0,1.0,NW,0,0,0,0,0
262,1997-09-20,30.0,23.0,16.0,12.0,9.0,7.0,63.0,43.0,29.0,1022,1021,1019,10.0,10.0,10.0,11,5,,0.0,3.0,N,0,0,0,0,0
263,1997-09-21,30.0,22.0,14.0,12.0,10.0,8.0,77.0,49.0,29.0,1022,1020,1018,10.0,10.0,10.0,19,6,,0.0,3.0,N,0,0,0,0,0
264,1997-09-22,30.0,22.0,15.0,14.0,9.0,3.0,67.0,44.0,21.0,1021,1019,1018,10.0,10.0,10.0,14,5,,0.0,2.0,NW,0,0,0,0,0
265,1997-09-23,30.0,22.0,14.0,15.0,10.0,5.0,64.0,48.0,29.0,1020,1019,1017,10.0,10.0,10.0,13,5,,0.0,2.0,NE,0,0,0,0,0
266,1997-09-24,30.0,23.0,16.0,14.0,9.0,6.0,68.0,47.0,30.0,1020,1018,1016,10.0,10.0,8.0,23,8,,0.0,4.0,N,1,0,1,0,0
267,1997-09-25,27.0,20.0,14.0,15.0,11.0,8.0,94.0,61.0,32.0,1021,1019,1018,10.0,9.0,3.0,21,6,,0.0,5.0,N,1,0,1,0,0
268,1997-09-26,21.0,18.0,16.0,14.0,13.0,11.0,77.0,73.0,56.0,1021,1020,1019,10.0,8.0,4.0,10,5,,0.0,7.0,NE,1,0,1,0,0
269,1997-09-27,25.0,20.0,15.0,13.0,11.0,8.0,82.0,60.0,36.0,1019,1016,1013,10.0,10.0,8.0,14,6,,0.0,4.0,NE,0,0,0,0,0
270,1997-09-28,24.0,20.0,17.0,12.0,11.0,10.0,72.0,56.0,41.0,1025,1015,1013,10.0,10.0,10.0,13,6,,0.0,4.0,E,1,0,0,0,0
271,1997-09-29,27.0,21.0,16.0,12.0,11.0,8.0,77.0,54.0,32.0,1021,1017,1016,10.0,10.0,10.0,26,6,,0.0,4.0,NE,0,0,0,0,0
272,1997-09-30,28.0,22.0,16.0,14.0,12.0,9.0,77.0,57.0,32.0,1023,1022,1020,10.0,10.0,7.0,29,10,48.0,0.0,3.0,N,1,0,1,0,0
273,1997-10-01,27.0,21.0,15.0,13.0,11.0,9.0,82.0,57.0,34.0,1023,1022,1020,10.0,10.0,10.0,10,5,,0.0,3.0,NE,0,0,0,0,0
274,1997-10-02,30.0,23.0,16.0,12.0,10.0,7.0,77.0,50.0,25.0,1020,1018,1015,10.0,10.0,10.0,10,3,,0.0,2.0,N,0,0,0,0,0
275,1997-10-03,30.0,21.0,13.0,10.0,8.0,5.0,63.0,43.0,27.0,1018,1017,1015,10.0,10.0,10.0,10,5,,0.0,1.0,NE,0,0,0,0,0
276,1997-10-04,31.0,22.0,13.0,10.0,8.0,6.0,72.0,47.0,23.0,1020,1018,1016,10.0,10.0,10.0,10,3,,0.0,2.0,N,0,0,0,0,0
277,1997-10-05,26.0,20.0,14.0,12.0,9.0,8.0,72.0,53.0,36.0,1018,1015,1012,10.0,10.0,9.0,26,6,,0.0,4.0,SE,1,0,0,0,0
278,1997-10-06,24.0,20.0,16.0,13.0,11.0,8.0,82.0,58.0,36.0,1012,1011,1009,10.0,10.0,8.0,23,10,,0.0,5.0,SW,1,0,0,0,0
279,1997-10-07,25.0,20.0,15.0,13.0,11.0,8.0,82.0,59.0,36.0,1016,1013,1011,10.0,10.0,8.0,19,8,,0.0,4.0,SW,0,0,0,0,0
280,1997-10-08,24.0,19.0,14.0,11.0,10.0,7.0,82.0,61.0,36.0,1022,1019,1017,10.0,10.0,10.0,19,6,,0.0,3.0,SW,0,0,0,0,0
281,1997-10-09,27.0,18.0,10.0,10.0,8.0,5.0,82.0,52.0,28.0,1025,1023,1022,10.0,10.0,10.0,14,6,,0.0,1.0,SW,0,0,0,0,0
282,1997-10-10,29.0,20.0,12.0,12.0,10.0,7.0,77.0,51.0,33.0,1025,1023,1015,10.0,10.0,10.0,21,5,,0.0,2.0,NW,0,0,0,0,0
283,1997-10-11,30.0,22.0,14.0,13.0,11.0,10.0,82.0,53.0,30.0,1023,1020,1018,10.0,10.0,10.0,29,6,,0.0,1.0,NW,0,0,0,0,0
284,1997-10-12,25.0,20.0,16.0,12.0,8.0,2.0,72.0,44.0,29.0,1019,1017,1016,10.0,10.0,10.0,24,14,,0.0,2.0,NE,0,0,0,0,0
285,1997-10-13,19.0,14.0,11.0,3.0,1.0,0.0,54.0,42.0,30.0,1024,1020,1018,10.0,10.0,10.0,34,18,45.0,0.0,1.0,N,0,0,0,0,0
286,1997-10-14,20.0,14.0,8.0,5.0,2.0,-1.0,57.0,44.0,35.0,1024,1023,1021,10.0,10.0,10.0,27,16,,0.0,3.0,N,0,0,0,0,0
287,1997-10-15,23.0,13.0,4.0,2.0,0.0,-1.0,81.0,44.0,20.0,1023,1021,1018,10.0,10.0,10.0,11,6,,0.0,2.0,N,0,0,0,0,0
288,1997-10-16,24.0,16.0,8.0,7.0,4.0,-1.0,66.0,45.0,31.0,1020,1018,1015,,,,10,3,,0.0,,N,0,0,0,0,0
289,1997-10-17,26.0,16.0,7.0,8.0,4.0,1.0,81.0,51.0,23.0,1015,1014,1011,10.0,10.0,10.0,23,6,,0.0,1.0,SE,0,0,0,0,0
290,1997-10-18,25.0,18.0,12.0,10.0,9.0,7.0,77.0,56.0,34.0,1018,1016,1014,10.0,10.0,10.0,39,14,55.0,0.0,4.0,SE,0,0,0,0,0
291,1997-10-19,24.0,20.0,17.0,10.0,9.0,9.0,63.0,52.0,41.0,1018,1017,1016,10.0,10.0,10.0,37,24,,0.0,5.0,S,0,0,0,0,0
292,1997-10-20,20.0,18.0,15.0,14.0,11.0,8.0,82.0,71.0,52.0,1016,1014,1013,10.0,9.0,7.0,24,6,,0.0,7.0,SW,1,0,0,0,0
293,1997-10-21,23.0,19.0,16.0,13.0,12.0,8.0,82.0,67.0,41.0,1014,1013,1012,10.0,9.0,6.0,23,6,,0.0,5.0,S,0,0,0,0,0
294,1997-10-22,22.0,18.0,15.0,13.0,11.0,8.0,82.0,63.0,46.0,1013,1012,1012,10.0,10.0,6.0,24,8,,0.0,6.0,SW,0,0,0,0,0
295,1997-10-23,19.0,14.0,10.0,10.0,8.0,5.0,82.0,65.0,43.0,1015,1014,1012,10.0,8.0,1.0,14,6,,0.0,4.0,SW,0,0,0,1,0
296,1997-10-24,22.0,14.0,8.0,12.0,7.0,5.0,88.0,64.0,33.0,1017,1016,1016,10.0,10.0,10.0,10,3,,0.0,3.0,N,0,0,0,0,0
297,1997-10-25,23.0,16.0,8.0,18.0,9.0,7.0,100.0,71.0,38.0,1021,1019,1018,10.0,10.0,8.0,11,3,,0.0,5.0,NW,1,0,0,0,0
298,1997-10-26,21.0,16.0,12.0,13.0,12.0,9.0,100.0,78.0,49.0,1021,1020,1019,10.0,10.0,8.0,13,3,,0.0,5.0,S,0,0,0,0,0
299,1997-10-27,19.0,16.0,13.0,15.0,13.0,12.0,100.0,86.0,68.0,1019,1016,1014,10.0,9.0,7.0,23,5,,0.0,6.0,S,1,0,0,0,0
300,1997-10-28,19.0,16.0,13.0,14.0,11.0,5.0,88.0,75.0,52.0,1019,1015,1014,10.0,10.0,8.0,29,18,,0.0,4.0,W,1,0,0,0,0
301,1997-10-29,18.0,11.0,5.0,4.0,0.0,-5.0,76.0,49.0,22.0,1024,1022,1019,10.0,10.0,10.0,24,13,,0.0,1.0,NE,0,0,0,0,0
302,1997-10-30,19.0,9.0,0.0,2.0,0.0,-2.0,93.0,61.0,24.0,1025,1023,1021,10.0,10.0,10.0,10,3,,0.0,1.0,W,0,0,0,0,0
